Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
5,N/A,EVENT_WAIT,45,720,0.020,1785402658714365.350	,1785402658714365.370	
5,N/A,EVENT_RESET,45,721,0.100,1785402658714365.390	,1785402658714365.490	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,722,2.900,1785402658714366.390	,1785402658714369.290	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,723,3.980,1785402658714371.330	,1785402658714375.310	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,724,6.620,1785402658714375.330	,1785402658714381.950	
5,N/A,EVENT_WAIT,45,725,0.020,1785402658714381.970	,1785402658714381.990	
5,N/A,EVENT_RESET,45,726,0.100,1785402658714382.010	,1785402658714382.110	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,727,3.380,1785402658714383.290	,1785402658714386.670	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,728,1.260,1785402658714387.470	,1785402658714388.730	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,729,9.560,1785402658714388.750	,1785402658714398.310	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,730,3.680,1785402658714398.330	,1785402658714402.010	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,731,3.260,1785402658714402.030	,1785402658714405.290	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,732,9.960,1785402658714405.330	,1785402658714415.290	
5,N/A,EVENT_WAIT,45,733,0.000,1785402658714415.330	,1785402658714415.330	
5,N/A,EVENT_RESET,45,734,0.100,1785402658714415.350	,1785402658714415.450	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,735,4.000,1785402658714415.470	,1785402658714419.470	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,736,6.380,1785402658714419.490	,1785402658714425.870	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,737,10.180,1785402658714425.890	,1785402658714436.070	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,738,12.480,1785402658714436.090	,1785402658714448.570	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,739,1.540,1785402658714448.590	,1785402658714450.130	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,740,24.800,1785402658714450.150	,1785402658714474.950	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,741,24.460,1785402658714474.990	,1785402658714499.450	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,742,2.100,1785402658714499.470	,1785402658714501.570	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,743,37.220,1785402658714501.590	,1785402658714538.810	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,744,1.700,1785402658714538.850	,1785402658714540.550	
5,N/A,EVENT_RECORD,45,745,0.020,1785402658714540.570	,1785402658714540.590	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,746,10.800,1785402658714540.610	,1785402658714551.410	
5,N/A,EVENT_RESET,44,201,0.080,1785402658714541.510	,1785402658714541.590	
5,N/A,EVENT_RECORD,44,202,0.000,1785402658714541.630	,1785402658714541.630	
5,N/A,EVENT_RECORD,44,203,0.000,1785402658714541.670	,1785402658714541.670	
5,N/A,EVENT_RECORD,44,204,0.020,1785402658714541.710	,1785402658714541.730	
5,N/A,EVENT_WAIT,44,205,10.580,1785402658714541.750	,1785402658714552.330	
5,N/A,EVENT_RECORD,45,747,0.020,1785402658714551.430	,1785402658714551.450	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,748,9.900,1785402658714551.470	,1785402658714561.370	
5,N/A,EVENT_RESET,44,206,0.100,1785402658714552.350	,1785402658714552.450	
5,N/A,EVENT_WAIT,44,207,9.840,1785402658714552.470	,1785402658714562.310	
5,N/A,EVENT_RECORD,45,749,0.020,1785402658714561.390	,1785402658714561.410	
5,N/A,EVENT_WAIT,45,750,1.940,1785402658714561.450	,1785402658714563.390	
5,N/A,EVENT_RESET,44,208,0.100,1785402658714562.330	,1785402658714562.430	
5,N/A,EVENT_RECORD,44,209,0.020,1785402658714562.450	,1785402658714562.470	
5,N/A,EVENT_RECORD,44,210,0.020,1785402658714562.490	,1785402658714562.510	
5,N/A,EVENT_WAIT,44,211,184.780,1785402658714562.530	,1785402658714747.310	
5,N/A,EVENT_RESET,45,751,0.100,1785402658714563.430	,1785402658714563.530	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,752,1.480,1785402658714563.550	,1785402658714565.030	
5,N/A,EVENT_WAIT,45,753,0.020,1785402658714565.050	,1785402658714565.070	
5,N/A,EVENT_RESET,45,754,0.100,1785402658714565.090	,1785402658714565.190	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,755,1.560,1785402658714565.210	,1785402658714566.770	
5,N/A,EVENT_WAIT,45,756,0.000,1785402658714566.810	,1785402658714566.810	
5,N/A,EVENT_RESET,45,757,0.100,1785402658714566.830	,1785402658714566.930	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,758,3.480,1785402658714568.290	,1785402658714571.770	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,759,4.080,1785402658714572.490	,1785402658714576.570	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,760,8.360,1785402658714576.610	,1785402658714584.970	
5,N/A,EVENT_WAIT,45,761,0.020,1785402658714584.990	,1785402658714585.010	
5,N/A,EVENT_RESET,45,762,0.100,1785402658714585.030	,1785402658714585.130	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,763,4.060,1785402658714586.270	,1785402658714590.330	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,764,1.120,1785402658714591.070	,1785402658714592.190	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,765,9.180,1785402658714592.210	,1785402658714601.390	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,766,4.680,1785402658714601.410	,1785402658714606.090	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,767,2.780,1785402658714606.130	,1785402658714608.910	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,768,10.180,1785402658714608.930	,1785402658714619.110	
5,N/A,EVENT_WAIT,45,769,0.000,1785402658714619.150	,1785402658714619.150	
5,N/A,EVENT_RESET,45,770,0.100,1785402658714619.170	,1785402658714619.270	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,771,3.920,1785402658714619.290	,1785402658714623.210	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,772,6.340,1785402658714623.250	,1785402658714629.590	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,773,10.440,1785402658714629.610	,1785402658714640.050	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,774,11.740,1785402658714640.070	,1785402658714651.810	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,775,1.680,1785402658714651.830	,1785402658714653.510	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,776,26.680,1785402658714653.530	,1785402658714680.210	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,777,24.440,1785402658714680.230	,1785402658714704.670	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,778,2.520,1785402658714704.690	,1785402658714707.210	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,779,37.340,1785402658714707.230	,1785402658714744.570	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,780,1.720,1785402658714744.590	,1785402658714746.310	
5,N/A,EVENT_RECORD,45,781,0.000,1785402658714746.350	,1785402658714746.350	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,782,11.480,1785402658714746.390	,1785402658714757.870	
5,N/A,EVENT_RESET,44,212,0.080,1785402658714747.330	,1785402658714747.410	
5,N/A,EVENT_RECORD,44,213,0.020,1785402658714747.450	,1785402658714747.470	
5,N/A,EVENT_RECORD,44,214,0.020,1785402658714747.490	,1785402658714747.510	
5,N/A,EVENT_RECORD,44,215,0.020,1785402658714747.530	,1785402658714747.550	
5,N/A,EVENT_WAIT,44,216,11.220,1785402658714747.570	,1785402658714758.790	
5,N/A,EVENT_RECORD,45,783,0.020,1785402658714757.890	,1785402658714757.910	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,784,9.160,1785402658714757.930	,1785402658714767.090	
5,N/A,EVENT_RESET,44,217,0.080,1785402658714758.850	,1785402658714758.930	
5,N/A,EVENT_WAIT,44,218,9.060,1785402658714758.970	,1785402658714768.030	
5,N/A,EVENT_RECORD,45,785,0.020,1785402658714767.110	,1785402658714767.130	
5,N/A,EVENT_WAIT,45,786,1.960,1785402658714767.150	,1785402658714769.110	
5,N/A,EVENT_RESET,44,219,0.100,1785402658714768.090	,1785402658714768.190	
5,N/A,EVENT_RECORD,44,220,0.020,1785402658714768.210	,1785402658714768.230	
5,N/A,EVENT_RECORD,44,221,0.020,1785402658714768.250	,1785402658714768.270	
5,N/A,EVENT_WAIT,44,222,187.560,1785402658714768.290	,1785402658714955.850	
5,N/A,EVENT_RESET,45,787,0.080,1785402658714769.170	,1785402658714769.250	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,788,1.640,1785402658714769.290	,1785402658714770.930	
5,N/A,EVENT_WAIT,45,789,0.020,1785402658714770.950	,1785402658714770.970	
5,N/A,EVENT_RESET,45,790,0.100,1785402658714770.990	,1785402658714771.090	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,791,1.440,1785402658714771.110	,1785402658714772.550	
5,N/A,EVENT_WAIT,45,792,0.020,1785402658714772.570	,1785402658714772.590	
5,N/A,EVENT_RESET,45,793,0.100,1785402658714772.610	,1785402658714772.710	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,794,2.540,1785402658714773.850	,1785402658714776.390	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,795,4.040,1785402658714777.410	,1785402658714781.450	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,796,8.920,1785402658714781.470	,1785402658714790.390	
5,N/A,EVENT_WAIT,45,797,0.000,1785402658714790.410	,1785402658714790.410	
5,N/A,EVENT_RESET,45,798,0.080,1785402658714790.450	,1785402658714790.530	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,799,3.600,1785402658714791.790	,1785402658714795.390	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,800,1.260,1785402658714796.570	,1785402658714797.830	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,801,9.560,1785402658714797.870	,1785402658714807.430	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,802,5.200,1785402658714807.450	,1785402658714812.650	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,803,3.300,1785402658714812.670	,1785402658714815.970	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,804,9.840,1785402658714815.990	,1785402658714825.830	
5,N/A,EVENT_WAIT,45,805,0.020,1785402658714825.850	,1785402658714825.870	
5,N/A,EVENT_RESET,45,806,0.080,1785402658714825.890	,1785402658714825.970	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,807,4.080,1785402658714825.990	,1785402658714830.070	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,808,6.920,1785402658714830.090	,1785402658714837.010	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,809,10.580,1785402658714837.050	,1785402658714847.630	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,810,13.900,1785402658714847.650	,1785402658714861.550	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,811,1.440,1785402658714861.570	,1785402658714863.010	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,812,25.960,1785402658714863.030	,1785402658714888.990	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,813,24.460,1785402658714889.030	,1785402658714913.490	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,814,2.140,1785402658714913.510	,1785402658714915.650	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,815,37.660,1785402658714915.670	,1785402658714953.330	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,816,1.560,1785402658714953.350	,1785402658714954.910	
5,N/A,EVENT_RECORD,45,817,0.020,1785402658714954.930	,1785402658714954.950	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,818,10.300,1785402658714954.970	,1785402658714965.270	
5,N/A,EVENT_RESET,44,223,0.100,1785402658714955.890	,1785402658714955.990	
5,N/A,EVENT_RECORD,44,224,0.020,1785402658714956.010	,1785402658714956.030	
5,N/A,EVENT_RECORD,44,225,0.020,1785402658714956.050	,1785402658714956.070	
5,N/A,EVENT_RECORD,44,226,0.020,1785402658714956.090	,1785402658714956.110	
5,N/A,EVENT_WAIT,44,227,10.060,1785402658714956.130	,1785402658714966.190	
5,N/A,EVENT_RECORD,45,819,0.020,1785402658714965.290	,1785402658714965.310	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,820,10.020,1785402658714965.330	,1785402658714975.350	
5,N/A,EVENT_RESET,44,228,0.100,1785402658714966.210	,1785402658714966.310	
5,N/A,EVENT_WAIT,44,229,9.920,1785402658714966.330	,1785402658714976.250	
5,N/A,EVENT_RECORD,45,821,0.020,1785402658714975.370	,1785402658714975.390	
5,N/A,EVENT_WAIT,45,822,1.920,1785402658714975.410	,1785402658714977.330	
5,N/A,EVENT_RESET,44,230,0.080,1785402658714976.290	,1785402658714976.370	
5,N/A,EVENT_RECORD,44,231,0.000,1785402658714976.410	,1785402658714976.410	
5,N/A,EVENT_RECORD,44,232,0.000,1785402658714976.450	,1785402658714976.450	
5,N/A,EVENT_WAIT,44,233,185.500,1785402658714976.490	,1785402658715161.990	
5,N/A,EVENT_RESET,45,823,0.100,1785402658714977.390	,1785402658714977.490	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,824,1.480,1785402658714977.510	,1785402658714978.990	
5,N/A,EVENT_WAIT,45,825,0.020,1785402658714979.010	,1785402658714979.030	
5,N/A,EVENT_RESET,45,826,0.100,1785402658714979.050	,1785402658714979.150	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,827,1.200,1785402658714979.170	,1785402658714980.370	
5,N/A,EVENT_WAIT,45,828,0.000,1785402658714980.410	,1785402658714980.410	
5,N/A,EVENT_RESET,45,829,0.100,1785402658714980.430	,1785402658714980.530	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,830,3.680,1785402658714981.870	,1785402658714985.550	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,831,6.020,1785402658714986.670	,1785402658714992.690	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,832,7.000,1785402658714992.710	,1785402658714999.710	
5,N/A,EVENT_WAIT,45,833,0.020,1785402658714999.730	,1785402658714999.750	
5,N/A,EVENT_RESET,45,834,0.100,1785402658714999.770	,1785402658714999.870	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,835,3.960,1785402658715001.010	,1785402658715004.970	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,836,1.120,1785402658715005.810	,1785402658715006.930	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,837,9.320,1785402658715006.970	,1785402658715016.290	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,838,3.220,1785402658715016.310	,1785402658715019.530	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,839,3.000,1785402658715019.550	,1785402658715022.550	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,840,10.140,1785402658715022.590	,1785402658715032.730	
5,N/A,EVENT_WAIT,45,841,0.020,1785402658715032.750	,1785402658715032.770	
5,N/A,EVENT_RESET,45,842,0.100,1785402658715032.790	,1785402658715032.890	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,843,4.000,1785402658715032.910	,1785402658715036.910	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,844,6.840,1785402658715036.930	,1785402658715043.770	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,845,10.240,1785402658715043.790	,1785402658715054.030	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,846,12.240,1785402658715054.050	,1785402658715066.290	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,847,1.660,1785402658715066.310	,1785402658715067.970	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,848,25.020,1785402658715067.990	,1785402658715093.010	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,849,26.000,1785402658715093.030	,1785402658715119.030	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,850,2.620,1785402658715119.070	,1785402658715121.690	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,851,37.900,1785402658715121.710	,1785402658715159.610	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,852,1.420,1785402658715159.630	,1785402658715161.050	
5,N/A,EVENT_RECORD,45,853,0.000,1785402658715161.090	,1785402658715161.090	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,854,10.080,1785402658715161.130	,1785402658715171.210	
5,N/A,EVENT_RESET,44,234,0.100,1785402658715162.010	,1785402658715162.110	
5,N/A,EVENT_RECORD,44,235,0.020,1785402658715162.130	,1785402658715162.150	
5,N/A,EVENT_RECORD,44,236,0.020,1785402658715162.170	,1785402658715162.190	
5,N/A,EVENT_RECORD,44,237,0.020,1785402658715162.210	,1785402658715162.230	
5,N/A,EVENT_WAIT,44,238,9.880,1785402658715162.250	,1785402658715172.130	
5,N/A,EVENT_RECORD,45,855,0.020,1785402658715171.230	,1785402658715171.250	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,856,9.060,1785402658715171.290	,1785402658715180.350	
5,N/A,EVENT_RESET,44,239,0.080,1785402658715172.190	,1785402658715172.270	
5,N/A,EVENT_WAIT,44,240,8.900,1785402658715172.310	,1785402658715181.210	
5,N/A,EVENT_RECORD,45,857,0.020,1785402658715180.370	,1785402658715180.390	
5,N/A,EVENT_WAIT,45,858,1.880,1785402658715180.410	,1785402658715182.290	
5,N/A,EVENT_RESET,44,241,0.100,1785402658715181.230	,1785402658715181.330	
5,N/A,EVENT_RECORD,44,242,0.020,1785402658715181.350	,1785402658715181.370	
5,N/A,EVENT_RECORD,44,243,0.020,1785402658715181.390	,1785402658715181.410	
5,N/A,EVENT_WAIT,44,244,189.460,1785402658715181.430	,1785402658715370.890	
5,N/A,EVENT_RESET,45,859,0.080,1785402658715182.350	,1785402658715182.430	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,860,1.480,1785402658715182.450	,1785402658715183.930	
5,N/A,EVENT_WAIT,45,861,0.000,1785402658715183.950	,1785402658715183.950	
5,N/A,EVENT_RESET,45,862,0.080,1785402658715183.990	,1785402658715184.070	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,863,1.300,1785402658715184.090	,1785402658715185.390	
5,N/A,EVENT_WAIT,45,864,0.000,1785402658715185.410	,1785402658715185.410	
5,N/A,EVENT_RESET,45,865,0.080,1785402658715185.450	,1785402658715185.530	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,866,3.240,1785402658715186.930	,1785402658715190.170	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,867,5.820,1785402658715191.090	,1785402658715196.910	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,868,6.760,1785402658715196.930	,1785402658715203.690	
5,N/A,EVENT_WAIT,45,869,0.020,1785402658715203.710	,1785402658715203.730	
5,N/A,EVENT_RESET,45,870,0.100,1785402658715203.750	,1785402658715203.850	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,871,3.460,1785402658715204.870	,1785402658715208.330	
